_id,_depart,_departLane,_departPos,_departSpeed,_departDelay,_arrival,_arrivalLane,_arrivalPos,_arrivalSpeed,_duration,_routeLength,_waitingTime,_waitingCount,_stopTime,_timeLoss,_rerouteNo,_devices,_vType,_speedFactor,_vaporized
veh350,880.00,14047760#1_0,5.10,0.00,0.28,1148.00,-20485039#0_0,26.27,6.81,268.00,1967.88,23.00,6,0.00,77.12,2,vehroute_veh350 tripinfo_veh350 routing_veh350 fcd_veh350,veh_passenger,0.90,
veh372,936.00,4541293#3_1,5.10,0.00,0.99,1149.00,14047784#1_0,28.00,6.09,213.00,1483.21,25.00,1,0.00,48.65,1,vehroute_veh372 tripinfo_veh372 routing_veh372 fcd_veh372,veh_passenger,0.82,
veh374,941.00,-4472602#0_0,5.10,0.00,0.96,1150.00,4829715#0_0,93.19,6.63,209.00,2061.84,0.00,0,0.00,25.42,1,vehroute_veh374 tripinfo_veh374 routing_veh374 fcd_veh374,veh_passenger,0.90,
veh316,795.00,4215606#2_0,5.10,0.00,0.74,1155.00,338075835#3_0,74.63,7.77,360.00,2250.08,52.00,6,0.00,107.00,1,vehroute_veh316 tripinfo_veh316 routing_veh316 fcd_veh316,veh_passenger,0.98,
veh435,1094.00,37747728#1_2,5.10,0.00,0.64,1157.00,384401180_0,15.88,10.77,63.00,446.35,8.00,1,0.00,24.42,1,vehroute_veh435 tripinfo_veh435 routing_veh435 fcd_veh435,veh_passenger,0.86,
veh394,991.00,32117786#4_0,5.10,0.00,0.69,1158.00,52822147#0_0,5.58,8.29,167.00,1358.77,16.00,4,0.00,50.49,1,vehroute_veh394 tripinfo_veh394 routing_veh394 fcd_veh394,veh_passenger,1.11,
veh405,1018.00,52321642#0_0,5.10,0.00,0.04,1162.00,-135582944_0,108.36,8.26,144.00,1124.45,6.00,1,0.00,24.67,1,vehroute_veh405 tripinfo_veh405 routing_veh405 fcd_veh405,veh_passenger,1.08,
veh425,1069.00,306917253#0_0,5.10,0.00,0.77,1162.00,30454634#3_0,1.25,8.69,93.00,591.72,23.00,2,0.00,41.93,1,vehroute_veh425 tripinfo_veh425 routing_veh425 fcd_veh425,veh_passenger,1.12,
veh412,1036.00,-13904657_0,5.10,0.00,0.45,1167.00,4395933#7_0,25.92,10.77,131.00,1374.11,7.00,1,0.00,29.76,1,vehroute_veh412 tripinfo_veh412 routing_veh412 fcd_veh412,veh_passenger,1.10,
veh408,1026.00,40260272#2_0,1.81,0.00,0.50,1169.00,128396775_0,23.26,7.02,143.00,1021.07,9.00,2,0.00,31.94,1,vehroute_veh408 tripinfo_veh408 routing_veh408 fcd_veh408,veh_passenger,0.85,
veh377,948.00,64226715#0_0,5.10,0.00,0.42,1171.00,147075690_0,39.42,5.81,223.00,1478.97,4.00,1,0.00,33.24,1,vehroute_veh377 tripinfo_veh377 routing_veh377 fcd_veh377,veh_passenger,0.82,
veh285,717.00,-162745568#2_0,5.10,0.00,0.66,1181.00,38358177_0,42.41,6.99,464.00,3588.19,47.00,6,0.00,123.75,1,vehroute_veh285 tripinfo_veh285 routing_veh285 fcd_veh285,veh_passenger,0.96,
veh390,981.00,40260270#1_0,5.10,0.00,0.74,1182.00,3789571#2_1,0.20,9.70,201.00,1932.23,33.00,4,0.00,74.84,1,vehroute_veh390 tripinfo_veh390 routing_veh390 fcd_veh390,veh_passenger,1.20,
veh347,873.00,13904677#0_0,5.10,0.00,0.82,1184.00,376394516#5_0,37.35,11.78,311.00,2467.89,28.00,6,0.00,92.79,2,vehroute_veh347 tripinfo_veh347 routing_veh347 fcd_veh347,veh_passenger,0.93,
veh428,1076.00,-4539928#2_0,5.10,0.00,0.23,1184.00,293281653#0_0,32.97,13.47,108.00,1033.05,12.00,1,0.00,25.85,1,vehroute_veh428 tripinfo_veh428 routing_veh428 fcd_veh428,veh_passenger,0.98,
veh342,860.00,-20485039#0_0,5.10,0.00,0.39,1189.00,83805234#0_0,15.88,11.72,329.00,2204.35,61.00,9,0.00,126.23,1,vehroute_veh342 tripinfo_veh342 routing_veh342 fcd_veh342,veh_passenger,0.87,
veh329,827.00,37865180#0_0,5.10,0.00,0.07,1191.00,64270039#2_1,24.45,7.45,364.00,3337.53,21.00,4,0.00,69.54,1,vehroute_veh329 tripinfo_veh329 routing_veh329 fcd_veh329,veh_passenger,0.90,
veh389,978.00,43175824#1_0,5.10,0.00,0.26,1194.00,-13904650#6_0,63.83,7.03,216.00,2012.75,11.00,2,0.00,51.72,1,vehroute_veh389 tripinfo_veh389 routing_veh389 fcd_veh389,veh_passenger,0.95,
veh384,966.00,14047759#0_0,5.10,0.00,0.82,1198.00,-326772508#2_0,82.72,12.50,232.00,1932.28,19.00,4,0.00,61.44,2,vehroute_veh384 tripinfo_veh384 routing_veh384 fcd_veh384,veh_passenger,0.95,
veh429,1079.00,37865178_0,5.10,0.00,0.72,1200.00,405364257#3_0,38.09,8.50,121.00,1089.29,13.00,1,0.00,31.26,1,vehroute_veh429 tripinfo_veh429 routing_veh429 fcd_veh429,veh_passenger,1.03,
veh325,817.00,-1070300806_0,5.10,0.00,0.12,1202.00,135583238#1_0,3.27,6.35,385.00,3126.73,35.00,4,0.00,95.82,2,vehroute_veh325 tripinfo_veh325 routing_veh325 fcd_veh325,veh_passenger,1.06,
veh395,993.00,52324405_0,5.10,0.00,0.18,1213.00,128680991#0_0,47.32,8.20,220.00,2300.98,14.00,2,0.00,42.49,1,vehroute_veh395 tripinfo_veh395 routing_veh395 fcd_veh395,veh_passenger,1.00,
veh396,996.00,20485040#13_0,1.48,0.00,0.66,1213.00,13871260_0,66.20,9.41,217.00,1938.37,31.00,4,0.00,84.44,1,vehroute_veh396 tripinfo_veh396 routing_veh396 fcd_veh396,veh_passenger,1.14,
veh401,1008.00,37692282#5_0,5.10,0.00,0.10,1214.00,49961185_1,18.88,11.57,206.00,1941.41,3.00,2,0.00,36.73,1,vehroute_veh401 tripinfo_veh401 routing_veh401 fcd_veh401,veh_passenger,0.91,
veh421,1059.00,372256216#0_0,5.10,0.00,0.83,1215.00,125814738#2_0,31.69,14.96,156.00,1153.91,26.00,3,0.00,47.64,1,vehroute_veh421 tripinfo_veh421 routing_veh421 fcd_veh421,veh_passenger,1.12,
veh424,1066.00,14045599#1_0,5.10,0.00,0.29,1216.00,-41362435_0,80.94,7.34,150.00,1342.50,0.00,0,0.00,15.05,1,vehroute_veh424 tripinfo_veh424 routing_veh424 fcd_veh424,veh_passenger,0.98,
veh413,1039.00,-4541293#6_1,5.10,0.00,0.93,1217.00,-80479198#0_0,56.13,8.79,178.00,1836.70,18.00,3,0.00,47.87,1,vehroute_veh413 tripinfo_veh413 routing_veh413 fcd_veh413,veh_passenger,1.06,
veh419,1054.00,-114208262#2_0,5.10,0.00,0.85,1217.00,4396161#0_0,23.01,10.10,163.00,1180.39,14.00,3,0.00,59.90,1,vehroute_veh419 tripinfo_veh419 routing_veh419 fcd_veh419,veh_passenger,1.11,
veh422,1061.00,-42239605#1_0,5.10,0.00,0.31,1217.00,4937393_1,25.98,16.46,156.00,1712.01,4.00,1,0.00,47.17,2,vehroute_veh422 tripinfo_veh422 routing_veh422 fcd_veh422,veh_passenger,1.19,
veh393,988.00,-137329785#0_0,5.10,0.00,0.20,1218.00,14047962#2_0,0.20,8.43,230.00,1788.32,40.00,6,0.00,95.95,1,vehroute_veh393 tripinfo_veh393 routing_veh393 fcd_veh393,veh_passenger,1.12,
veh418,1051.00,-42293718#6_0,5.10,0.00,0.37,1219.00,-4263428#3_0,11.36,7.50,168.00,1807.19,1.00,1,0.00,37.12,2,vehroute_veh418 tripinfo_veh418 routing_veh418 fcd_veh418,veh_passenger,1.07,
veh442,1111.00,-376394518#1_0,5.10,0.00,0.04,1219.00,-30988146#3_0,35.59,7.47,108.00,779.36,0.00,0,0.00,12.63,1,vehroute_veh442 tripinfo_veh442 routing_veh442 fcd_veh442,veh_passenger,1.00,
veh449,1129.00,83806415_0,5.10,0.00,0.45,1224.00,520012242_0,7.05,13.55,95.00,552.62,35.00,3,0.00,57.24,1,vehroute_veh449 tripinfo_veh449 routing_veh449 fcd_veh449,veh_passenger,1.05,
veh373,938.00,3809978#2_0,0.20,0.00,0.47,1225.00,147075696#0_0,5.14,9.04,287.00,2150.80,50.00,5,0.00,110.75,1,vehroute_veh373 tripinfo_veh373 routing_veh373 fcd_veh373,veh_passenger,1.13,
veh382,961.00,-4540080#3_0,5.10,0.00,0.85,1226.00,-48985674_0,51.41,7.92,265.00,2416.24,10.00,3,0.00,66.27,1,vehroute_veh382 tripinfo_veh382 routing_veh382 fcd_veh382,veh_passenger,1.03,
veh406,1021.00,-14047759#3_0,3.18,0.00,0.53,1230.00,360319695#0_1,76.89,12.00,209.00,1499.93,16.00,3,0.00,50.49,1,vehroute_veh406 tripinfo_veh406 routing_veh406 fcd_veh406,veh_passenger,0.92,
veh431,1084.00,14047802#1_0,5.10,0.00,0.69,1230.00,585819381#1_1,61.71,15.01,146.00,1292.06,13.00,2,0.00,53.19,1,vehroute_veh431 tripinfo_veh431 routing_veh431 fcd_veh431,veh_passenger,1.09,
veh403,1013.00,-83517075#0_0,5.10,0.00,0.07,1231.00,-530721238#1_0,3.86,4.79,218.00,1463.27,35.00,4,0.00,73.33,1,vehroute_veh403 tripinfo_veh403 routing_veh403 fcd_veh403,veh_passenger,0.81,
veh464,1167.00,-317127403#1_0,5.10,0.00,0.75,1232.00,137329785#2_0,34.23,7.69,65.00,563.26,2.00,1,0.00,14.22,1,vehroute_veh464 tripinfo_veh464 routing_veh464 fcd_veh464,veh_passenger,1.06,
veh371,933.00,13904650#7_0,5.10,0.00,0.50,1235.00,-2746171#5_0,54.44,8.79,302.00,2693.67,23.00,3,0.00,100.81,2,vehroute_veh371 tripinfo_veh371 routing_veh371 fcd_veh371,veh_passenger,1.11,
veh343,863.00,4674997_0,5.10,0.00,0.88,1236.00,30454634#3_0,1.25,6.49,373.00,2909.70,55.00,5,0.00,102.18,1,vehroute_veh343 tripinfo_veh343 routing_veh343 fcd_veh343,veh_passenger,0.87,
veh432,1086.00,-4540261#1_0,5.10,0.00,0.18,1245.00,4395982#1_0,48.67,9.03,159.00,1120.11,36.00,5,0.00,76.92,1,vehroute_veh432 tripinfo_veh432 routing_veh432 fcd_veh432,veh_passenger,1.10,
veh451,1134.00,83806426#0_1,5.10,0.00,0.42,1259.00,4396161#0_0,23.01,8.50,125.00,996.31,18.00,3,0.00,51.52,1,vehroute_veh451 tripinfo_veh451 routing_veh451 fcd_veh451,veh_passenger,1.01,
veh420,1056.00,-365839070_0,5.10,0.00,0.34,1268.00,128912367_0,16.10,7.37,212.00,2149.40,0.00,0,0.00,24.49,1,vehroute_veh420 tripinfo_veh420 routing_veh420 fcd_veh420,veh_passenger,1.00,
veh351,883.00,-64226715#2_0,0.20,0.00,0.77,1270.00,-55814729#3_0,0.20,2.99,387.00,2883.64,57.00,6,0.00,122.19,2,vehroute_veh351 tripinfo_veh351 routing_veh351 fcd_veh351,veh_passenger,0.96,
veh426,1071.00,962863830#1_0,5.10,0.00,0.26,1272.00,-4674997_0,68.89,10.30,201.00,1895.39,0.00,0,0.00,23.34,1,vehroute_veh426 tripinfo_veh426 routing_veh426 fcd_veh426,veh_passenger,1.26,
veh297,747.00,23076520_0,5.10,0.00,0.50,1275.00,4215666#0_0,790.73,7.99,528.00,4749.94,12.00,3,0.00,68.29,1,vehroute_veh297 tripinfo_veh297 routing_veh297 fcd_veh297,veh_passenger,0.97,
veh438,1101.00,37692198#3_0,5.10,0.00,0.10,1281.00,-52321641#2_0,17.30,14.04,180.00,1742.70,28.00,2,0.00,65.02,1,vehroute_veh438 tripinfo_veh438 routing_veh438 fcd_veh438,veh_passenger,1.10,
veh462,1162.00,-497486087_0,5.10,0.00,0.77,1288.00,14047501#2_0,12.63,7.62,126.00,1125.32,2.00,1,0.00,37.78,1,vehroute_veh462 tripinfo_veh462 routing_veh462 fcd_veh462,veh_passenger,1.05,
veh446,1122.00,4540245#3_0,5.10,0.00,0.99,1290.00,13904706#4_0,25.99,7.65,168.00,1449.97,9.00,1,0.00,41.38,1,vehroute_veh446 tripinfo_veh446 routing_veh446 fcd_veh446,veh_passenger,0.92,
veh457,1149.00,293281653#1_2,5.10,0.00,0.34,1290.00,63360386#0_0,21.47,6.75,141.00,1276.28,0.00,0,0.00,21.53,2,vehroute_veh457 tripinfo_veh457 routing_veh457 fcd_veh457,veh_passenger,0.97,
veh437,1099.00,3708541#3_0,5.10,0.00,0.61,1292.00,585819381#0_0,0.48,13.66,193.00,1743.97,19.00,4,0.00,50.63,1,vehroute_veh437 tripinfo_veh437 routing_veh437 fcd_veh437,veh_passenger,0.99,
veh430,1081.00,-13904675#0_0,5.10,0.00,0.20,1294.00,338075835#3_1,74.63,7.86,213.00,1369.45,41.00,4,0.00,71.99,1,vehroute_veh430 tripinfo_veh430 routing_veh430 fcd_veh430,veh_passenger,1.02,
veh459,1154.00,4540245#1_0,5.10,0.00,0.31,1294.00,59433203#5_0,0.20,10.34,140.00,1176.22,25.00,4,0.00,67.22,1,vehroute_veh459 tripinfo_veh459 routing_veh459 fcd_veh459,veh_passenger,1.32,
veh391,983.00,4472602#0_0,5.10,0.00,0.23,1295.00,-85422718#2_0,0.20,2.75,312.00,2825.98,17.00,6,0.00,73.76,1,vehroute_veh391 tripinfo_veh391 routing_veh391 fcd_veh391,veh_passenger,0.90,
veh386,971.00,261557486#3_0,0.20,0.00,0.80,1297.00,23076566_0,59.44,6.96,326.00,2902.58,22.00,4,0.00,69.98,1,vehroute_veh386 tripinfo_veh386 routing_veh386 fcd_veh386,veh_passenger,0.86,
veh383,963.00,317697975#4_0,5.10,0.00,0.34,1302.00,998772222#2_0,12.04,13.00,339.00,3259.58,32.00,6,0.00,90.64,1,vehroute_veh383 tripinfo_veh383 routing_veh383 fcd_veh383,veh_passenger,0.96,
veh458,1152.00,-39179549#2_0,5.10,0.00,0.83,1306.00,-14047193_0,35.11,9.91,154.00,1645.34,4.00,1,0.00,29.30,1,vehroute_veh458 tripinfo_veh458 routing_veh458 fcd_veh458,veh_passenger,1.23,
veh411,1034.00,3788405#1_0,5.10,0.00,0.96,1307.00,585819381#0_1,0.48,6.30,273.00,1904.13,39.00,4,0.00,90.45,1,vehroute_veh411 tripinfo_veh411 routing_veh411 fcd_veh411,veh_passenger,1.14,
veh445,1119.00,4541289#7_0,5.10,0.00,0.50,1310.00,-43100899#2_1,54.01,14.92,191.00,1685.68,19.00,3,0.00,59.03,1,vehroute_veh445 tripinfo_veh445 routing_veh445 fcd_veh445,veh_passenger,1.11,
veh484,1217.00,-1077291753#1_0,5.10,0.00,0.48,1312.00,520012241#0_1,14.86,6.62,95.00,997.27,0.00,0,0.00,9.59,1,vehroute_veh484 tripinfo_veh484 routing_veh484 fcd_veh484,veh_passenger,0.89,
veh453,1139.00,13904645#1_1,5.10,0.00,0.39,1318.00,37747500#4_0,32.56,7.10,179.00,1534.21,2.00,1,0.00,26.33,1,vehroute_veh453 tripinfo_veh453 routing_veh453 fcd_veh453,veh_passenger,1.01,
veh463,1164.00,-22566799#2_0,5.10,0.00,0.26,1319.00,55668400#0_0,0.20,5.94,155.00,1200.38,3.00,1,0.00,25.41,1,vehroute_veh463 tripinfo_veh463 routing_veh463 fcd_veh463,veh_passenger,0.76,
veh480,1207.00,-14047759#4_0,4.10,0.00,0.53,1320.00,42239606#0_0,3.17,5.96,113.00,678.10,6.00,1,0.00,20.66,1,vehroute_veh480 tripinfo_veh480 routing_veh480 fcd_veh480,veh_passenger,0.89,
veh364,915.00,26143790#0_0,5.10,0.00,0.09,1322.00,64344154_0,17.27,5.98,407.00,2649.86,54.00,7,0.00,130.33,2,vehroute_veh364 tripinfo_veh364 routing_veh364 fcd_veh364,veh_passenger,0.86,
veh417,1049.00,-32117788#0_0,5.10,0.00,0.88,1323.00,13904648#4_0,43.88,6.91,274.00,2342.08,23.00,5,0.00,62.55,1,vehroute_veh417 tripinfo_veh417 routing_veh417 fcd_veh417,veh_passenger,0.93,
veh385,968.00,23102758#0_0,5.10,0.00,0.31,1324.00,-636824321#1_0,25.06,8.73,356.00,3550.92,12.00,4,0.00,70.45,1,vehroute_veh385 tripinfo_veh385 routing_veh385 fcd_veh385,veh_passenger,1.08,
veh450,1132.00,384401184#3_0,5.10,0.00,0.94,1324.00,909735861_0,12.63,9.75,192.00,1839.48,15.00,2,0.00,53.50,1,vehroute_veh450 tripinfo_veh450 routing_veh450 fcd_veh450,veh_passenger,0.97,
veh447,1124.00,-59433203#2_0,5.10,0.00,0.48,1330.00,-26143790#1_0,8.40,7.82,206.00,1363.84,32.00,5,0.00,75.01,1,vehroute_veh447 tripinfo_veh447 routing_veh447 fcd_veh447,veh_passenger,1.03,
veh479,1204.00,-296573594#1_0,0.88,0.00,0.04,1330.00,290533428_0,13.59,8.53,126.00,887.28,23.00,1,0.00,43.58,1,vehroute_veh479 tripinfo_veh479 routing_veh479 fcd_veh479,veh_passenger,1.07,
veh423,1064.00,-37865180#2_0,5.10,0.00,0.80,1331.00,-85422715#0_0,57.56,8.85,267.00,2891.46,28.00,5,0.00,77.58,1,vehroute_veh423 tripinfo_veh423 routing_veh423 fcd_veh423,veh_passenger,1.14,
veh415,1044.00,296573594#1_0,0.88,0.00,0.91,1333.00,4395890_0,107.32,7.44,289.00,1949.74,24.00,5,0.00,66.77,1,vehroute_veh415 tripinfo_veh415 routing_veh415 fcd_veh415,veh_passenger,0.90,
veh475,1194.00,-37747648#3_0,5.10,0.00,0.10,1336.00,-293281654#1_0,126.50,13.47,142.00,1145.01,10.00,2,0.00,33.14,2,vehroute_veh475 tripinfo_veh475 routing_veh475 fcd_veh475,veh_passenger,1.02,
veh444,1116.00,22566799#5_0,1.35,0.00,0.02,1338.00,632121623#1_0,25.46,15.08,222.00,2383.00,19.00,4,0.00,66.82,1,vehroute_veh444 tripinfo_veh444 routing_veh444 fcd_veh444,veh_passenger,1.13,
veh499,1255.00,13904708#0_0,5.10,0.00,0.78,1344.00,112410779#0_0,67.23,8.25,89.00,769.10,2.00,1,0.00,20.61,1,vehroute_veh499 tripinfo_veh499 routing_veh499 fcd_veh499,veh_passenger,1.04,
veh487,1225.00,37747133#1_0,5.10,0.00,0.94,1353.00,-128465055#5_0,7.34,6.42,128.00,1014.46,3.00,2,0.00,24.83,1,vehroute_veh487 tripinfo_veh487 routing_veh487 fcd_veh487,veh_passenger,0.80,
veh492,1237.00,40260270#4_0,5.10,0.00,0.37,1353.00,13904682#3_0,11.08,9.52,116.00,1190.90,7.00,1,0.00,23.89,1,vehroute_veh492 tripinfo_veh492 routing_veh492 fcd_veh492,veh_passenger,1.16,
veh493,1240.00,432565295#2_1,5.10,0.00,0.86,1353.00,150800558#1_1,83.16,16.35,113.00,1317.84,1.00,1,0.00,23.41,1,vehroute_veh493 tripinfo_veh493 routing_veh493 fcd_veh493,veh_passenger,1.21,
veh472,1187.00,-22566801#1_0,5.10,0.00,0.64,1360.00,3785444#6_0,0.20,10.22,173.00,2001.48,2.00,1,0.00,29.87,1,vehroute_veh472 tripinfo_veh472 routing_veh472 fcd_veh472,veh_passenger,1.24,
veh522,1313.00,3818568#1_0,5.10,0.00,0.97,1360.00,83806426#2_1,111.64,15.30,47.00,439.21,0.00,0,0.00,14.79,1,vehroute_veh522 tripinfo_veh522 routing_veh522 fcd_veh522,veh_passenger,1.13,
veh474,1192.00,-683409080_0,5.10,0.00,0.61,1361.00,1077291753#1_0,27.28,12.33,169.00,1668.23,15.00,2,0.00,42.97,1,vehroute_veh474 tripinfo_veh474 routing_veh474 fcd_veh474,veh_passenger,0.97,
veh454,1142.00,37747503#1_1,5.10,0.00,0.88,1365.00,31028290_0,5.85,6.21,223.00,1753.87,18.00,5,0.00,56.57,1,vehroute_veh454 tripinfo_veh454 routing_veh454 fcd_veh454,veh_passenger,0.88,
veh410,1031.00,52321642#1_0,5.10,0.00,0.47,1369.00,130294072#1_0,84.80,6.36,338.00,2630.75,25.00,2,0.00,73.40,2,vehroute_veh410 tripinfo_veh410 routing_veh410 fcd_veh410,veh_passenger,0.85,
veh427,1074.00,874916508#0_0,3.31,0.00,0.75,1377.00,37692282#4_0,38.20,7.66,303.00,2382.73,60.00,6,0.00,114.00,1,vehroute_veh427 tripinfo_veh427 routing_veh427 fcd_veh427,veh_passenger,1.07,
veh436,1096.00,37747008#0_2,5.10,0.00,0.12,1377.00,4908199#0_0,41.79,7.22,281.00,2253.84,32.00,8,0.00,94.06,1,vehroute_veh436 tripinfo_veh436 routing_veh436 fcd_veh436,veh_passenger,1.01,
veh506,1272.00,22566799#4_0,5.10,0.00,0.18,1381.00,137329786#1_0,68.23,7.84,109.00,1064.20,0.00,0,0.00,14.19,1,vehroute_veh506 tripinfo_veh506 routing_veh506 fcd_veh506,veh_passenger,0.99,
veh402,1011.00,497328791_0,5.10,0.00,0.58,1384.00,520012241#1_0,51.67,7.61,373.00,2782.15,80.00,4,0.00,126.26,2,vehroute_veh402 tripinfo_veh402 routing_veh402 fcd_veh402,veh_passenger,0.93,
veh478,1202.00,3265855#2_0,5.10,0.00,0.56,1387.00,-128396774#4_0,0.20,9.17,185.00,2017.88,1.00,1,0.00,36.42,1,vehroute_veh478 tripinfo_veh478 routing_veh478 fcd_veh478,veh_passenger,1.12,
veh434,1091.00,3708865#7_0,1.43,0.00,0.15,1388.00,354359921_1,176.05,13.20,297.00,2766.02,37.00,6,0.00,86.36,1,vehroute_veh434 tripinfo_veh434 routing_veh434 fcd_veh434,veh_passenger,0.96,
veh461,1159.00,-317697975#2_0,5.10,0.00,0.29,1388.00,7990021#4_0,155.50,8.37,229.00,2349.09,8.00,2,0.00,41.46,1,vehroute_veh461 tripinfo_veh461 routing_veh461 fcd_veh461,veh_passenger,1.05,
veh465,1169.00,75589201_0,5.10,0.00,0.23,1394.00,11685178#4_1,71.42,6.27,225.00,1947.99,6.00,2,0.00,36.14,1,vehroute_veh465 tripinfo_veh465 routing_veh465 fcd_veh465,veh_passenger,0.88,
veh497,1250.00,20484464_0,5.10,0.00,0.80,1395.00,13904645#1_1,82.01,8.71,145.00,1256.64,19.00,2,0.00,43.97,1,vehroute_veh497 tripinfo_veh497 routing_veh497 fcd_veh497,veh_passenger,1.06,
veh510,1282.00,138406903#1_0,5.10,0.00,0.13,1401.00,-39944037#0_0,74.62,7.76,119.00,964.46,17.00,2,0.00,40.07,1,vehroute_veh510 tripinfo_veh510 routing_veh510 fcd_veh510,veh_passenger,1.04,
veh511,1285.00,-59433203#3_0,3.21,0.00,0.61,1402.00,137329785#2_0,34.23,7.89,117.00,932.45,9.00,2,0.00,30.60,1,vehroute_veh511 tripinfo_veh511 routing_veh511 fcd_veh511,veh_passenger,1.08,
veh471,1184.00,7990020#5_0,5.10,0.00,0.15,1403.00,49961189#2_0,56.35,8.74,219.00,1676.25,11.00,2,0.00,36.18,1,vehroute_veh471 tripinfo_veh471 routing_veh471 fcd_veh471,veh_passenger,1.11,
veh489,1230.00,-41565491#0_0,5.10,0.00,0.91,1408.00,-547843616_0,121.53,9.08,178.00,1707.56,10.00,2,0.00,41.98,1,vehroute_veh489 tripinfo_veh489 routing_veh489 fcd_veh489,veh_passenger,1.12,
veh486,1222.00,-42239605#2_0,5.10,0.00,0.45,1409.00,-376394516#5_0,37.35,15.10,187.00,1553.88,27.00,6,0.00,72.40,2,vehroute_veh486 tripinfo_veh486 routing_veh486 fcd_veh486,veh_passenger,1.11,
veh476,1197.00,4937070#0_1,1.49,0.00,0.59,1410.00,138406903#0_0,22.15,9.53,213.00,2119.60,33.00,4,0.00,71.13,1,vehroute_veh476 tripinfo_veh476 routing_veh476 fcd_veh476,veh_passenger,1.20,
veh473,1189.00,233037567_0,5.10,0.00,0.13,1412.00,874916508#0_0,3.31,6.84,223.00,1205.45,67.00,3,0.00,97.60,1,vehroute_veh473 tripinfo_veh473 routing_veh473 fcd_veh473,veh_passenger,0.96,
veh441,1109.00,-4674997_0,5.10,0.00,0.56,1416.00,41228866#3_0,29.06,6.29,307.00,1989.15,19.00,3,0.00,61.42,1,vehroute_veh441 tripinfo_veh441 routing_veh441 fcd_veh441,veh_passenger,0.80,
veh398,1001.00,37692415#0_0,5.10,6.15,0.64,1419.00,-354369976#3_0,29.83,8.73,418.00,2883.27,81.00,8,0.00,151.22,1,vehroute_veh398 tripinfo_veh398 routing_veh398 fcd_veh398,veh_passenger,1.11,
veh496,1247.00,4385874#0_1,5.10,0.00,0.32,1421.00,52321641#5_1,10.31,13.57,174.00,1372.56,38.00,3,0.00,71.60,1,vehroute_veh496 tripinfo_veh496 routing_veh496 fcd_veh496,veh_passenger,1.00,
veh443,1114.00,23102758#3_0,5.10,0.00,0.53,1424.00,8403822#1_0,55.23,8.14,310.00,2752.19,35.00,6,0.00,96.49,1,vehroute_veh443 tripinfo_veh443 routing_veh443 fcd_veh443,veh_passenger,1.07,
veh498,1252.00,81982573#2_0,5.10,0.00,0.29,1424.00,-14044836#2_0,90.83,6.90,172.00,1306.19,26.00,4,0.00,56.63,1,vehroute_veh498 tripinfo_veh498 routing_veh498 fcd_veh498,veh_passenger,0.87,
veh549,1380.00,128185886#2_0,5.10,0.00,0.10,1429.00,-4540081#1_0,35.36,7.71,49.00,358.92,0.00,0,0.00,7.33,1,vehroute_veh549 tripinfo_veh549 routing_veh549 fcd_veh549,veh_passenger,1.03,
veh439,1104.00,128680991#4_0,5.10,0.00,0.58,1434.00,30988144#0_0,24.55,7.89,330.00,2879.61,9.00,2,0.00,56.05,1,vehroute_veh439 tripinfo_veh439 routing_veh439 fcd_veh439,veh_passenger,0.98,
veh544,1368.00,-360319695#0_0,5.10,0.00,0.67,1436.00,35078322#2_1,25.24,7.43,68.00,561.01,0.00,0,0.00,7.88,1,vehroute_veh544 tripinfo_veh544 routing_veh544 fcd_veh544,veh_passenger,0.91,
veh482,1212.00,52321641#1_0,5.10,0.00,0.50,1439.00,-55668400#0_0,0.20,7.97,227.00,2011.84,13.00,1,0.00,50.55,2,vehroute_veh482 tripinfo_veh482 routing_veh482 fcd_veh482,veh_passenger,0.99,
veh503,1265.00,-14047498#3_0,0.52,0.00,0.72,1440.00,-4539929#1_0,37.25,7.94,175.00,1504.22,20.00,2,0.00,45.87,1,vehroute_veh503 tripinfo_veh503 routing_veh503 fcd_veh503,veh_passenger,1.04,
veh554,1393.00,-3809981#0_0,5.10,0.00,0.53,1440.00,-317183888_0,13.01,13.71,47.00,530.64,0.00,0,0.00,6.96,1,vehroute_veh554 tripinfo_veh554 routing_veh554 fcd_veh554,veh_passenger,1.02,
veh515,1295.00,64226715#3_0,5.10,0.00,0.56,1443.00,-14047501#2_0,12.63,7.41,148.00,1325.54,4.00,1,0.00,28.60,1,vehroute_veh515 tripinfo_veh515 routing_veh515 fcd_veh515,veh_passenger,1.24,
veh521,1310.00,41228866#1_0,5.10,0.00,0.48,1444.00,52321644#1_0,21.54,9.46,134.00,1225.14,1.00,1,0.00,36.14,1,vehroute_veh521 tripinfo_veh521 routing_veh521 fcd_veh521,veh_passenger,1.16,
veh470,1182.00,-80448023#2_0,5.10,0.00,0.67,1449.00,130294072#0_0,89.74,6.61,267.00,2047.57,11.00,2,0.00,48.98,2,vehroute_veh470 tripinfo_veh470 routing_veh470 fcd_veh470,veh_passenger,0.93,
veh456,1147.00,-231751868#2_0,5.10,0.00,0.85,1452.00,-405364257#2_0,29.57,8.55,305.00,3151.59,29.00,4,0.00,79.48,1,vehroute_veh456 tripinfo_veh456 routing_veh456 fcd_veh456,veh_passenger,1.05,
